fileName,attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr90,attr91,attr92,attr93,attr94,attr95,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr104,attr105,attr106,attr107,attr108,attr109,attr110,attr111,attr112,attr113,attr114,attr115,attr116,attr117,attr118,attr119,attr120,attr121,attr122,attr123,attr124,attr125,attr126
20101029-R05-73XX.csv,364,8,1,1,1,1,252,1,5,335,362,1,1,1,252,1,1,251,1,55,1,57,4,5,335,1,1,1,16,251,1,55,353,175,1,8,1,8,325,1,327,335,335,361,362,362,361,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,364,364,362,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1
20101119-R05-72XX.csv,8,355,1,1,1,1,8,1,7,8,8,1,1,1,8,1,1,8,1,7,1,7,3,7,8,1,1,1,7,8,1,7,8,7,1,7,1,355,8,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,7,1,7,1,1,6,1,7,1,3,1,3,1,1,8,8,8,8,1,8,1,8,1,7,1,8,1,8,1,1,1,10,1,8,1,8,1,8,1,8,1,7,8,1,7,8,1,7,8,1,8,7,1,7,1,7,1,7,1,7,1,7,1
20101119-R05-73XX.csv,1,1,308,11,5,9,1,11,1,1,1,5,9,48,1,5,43,1,15,1,43,1,1,1,1,106,19,166,1,1,5,1,1,1,5,1,4,1,1,13,1,1,1,1,1,1,1,36,36,42,42,44,43,43,45,43,48,308,1,268,164,1,170,166,1,138,1,107,107,1,64,1,64,1,64,1,36,43,1,1,1,1,11,1,11,1,11,1,9,1,9,1,9,4,4,1,5,1,9,1,9,1,9,1,9,1,1,9,1,1,9,1,1,11,1,1,19,1,15,1,15,1,15,1,15,1,15
20101209-R05-72XX.csv,1,1,11,578,10,172,1,568,1,1,1,10,160,27,1,53,9,1,9,1,21,1,1,1,1,11,32,11,1,1,53,1,1,1,10,1,4,1,1,163,1,1,1,1,1,1,1,15,27,33,37,35,29,33,31,21,27,11,1,13,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,9,1,1,1,1,564,1,568,1,578,1,172,1,160,1,122,4,4,1,53,1,122,1,124,1,124,1,124,1,1,120,1,1,120,1,1,120,1,1,32,1,9,1,9,1,9,1,9,1,9
20101210-R05-72XX.csv,1,1,5,10,315,5,1,10,1,1,1,315,5,5,1,5,5,1,5,1,5,1,1,1,1,5,79,5,1,1,5,1,1,1,315,1,4,1,1,14,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,1,5,1,5,5,1,5,1,5,1,5,1,5,5,1,1,1,1,10,1,10,1,10,1,5,1,5,1,5,20,4,1,5,1,5,1,5,1,5,1,5,1,1,5,1,1,5,1,1,5,1,1,82,1,5,1,5,1,5,1,5,1,5
20101210-R05-73XX.csv,1,1,9,172,5,439,1,172,1,1,1,5,427,29,1,209,37,1,15,1,23,1,1,1,1,11,11,11,1,1,209,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,19,21,25,29,31,47,31,23,29,9,1,11,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,37,1,1,1,1,172,1,172,1,172,1,439,1,427,1,369,4,4,1,209,1,375,1,375,1,375,1,375,1,1,365,1,1,365,1,1,172,1,1,11,1,17,1,17,1,17,1,17,1,17
20101211-R05-72XX.csv,252,8,1,1,1,1,271,1,5,226,252,1,1,1,271,1,1,260,1,55,1,57,4,5,226,1,1,1,16,260,1,55,252,178,1,8,1,8,226,1,226,226,226,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,252,252,252,252,1,252,1,251,1,178,1,259,1,260,1,1,1,8,1,263,1,263,1,263,1,271,1,5,260,1,5,260,1,5,260,1,260,66,1,63,1,62,1,62,1,62,1,62,1
20101211-R05-73XX.csv,1,1,11,568,10,172,1,590,1,1,1,10,160,27,1,53,9,1,5,1,21,1,1,1,1,13,32,11,1,1,53,1,1,1,10,1,4,1,1,167,1,1,1,1,1,1,1,15,29,33,37,35,29,33,31,21,27,11,1,13,9,1,9,11,1,9,1,13,13,1,7,1,7,1,7,1,5,9,1,1,1,1,582,1,590,1,568,1,172,1,160,1,122,4,4,1,53,1,124,1,126,1,126,1,126,1,1,120,1,1,120,1,1,122,1,1,32,1,5,1,5,1,5,1,5,1,5
20101212-R05-72XX.csv,5,7,1,1,1,1,5,1,51,5,5,1,1,1,5,1,1,5,1,5,1,5,1,51,5,1,1,1,5,5,1,5,5,4,1,4,1,7,5,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,1,5,1,1,4,1,5,1,1,1,1,1,1,5,5,5,5,1,5,1,5,1,4,1,5,1,5,1,1,1,51,1,5,1,5,1,5,1,5,1,51,5,1,45,5,1,45,5,1,5,5,1,5,1,5,1,5,1,5,1,5,1
20101212-R05-73XX.csv,335,8,1,1,1,1,226,1,5,370,333,1,1,1,226,1,1,226,1,55,1,57,4,5,370,1,1,1,16,226,1,55,327,150,1,8,1,8,331,1,337,370,370,345,345,345,345,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,335,335,333,327,1,325,1,321,1,150,1,227,1,227,1,1,1,8,1,226,1,226,1,226,1,226,1,5,226,1,5,226,1,5,226,1,226,65,1,62,1,62,1,62,1,62,1,62,1
20101213-R05-72XX.csv,362,8,1,1,1,1,252,1,5,333,364,1,1,1,252,1,1,251,1,55,1,57,4,5,333,1,1,1,16,251,1,55,355,175,1,8,1,8,325,1,325,333,333,359,360,360,359,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,362,362,364,355,1,353,1,348,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1
20101214-R05-73XX.csv,1,1,5,10,315,5,1,10,1,1,1,315,5,5,1,5,5,1,5,1,5,1,1,1,1,5,79,5,1,1,5,1,1,1,315,1,4,1,1,14,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,1,5,1,5,5,1,5,1,5,1,5,1,5,5,1,1,1,1,10,1,10,1,10,1,5,1,5,1,5,20,4,1,5,1,5,1,5,1,5,1,5,1,1,5,1,1,5,1,1,5,1,1,82,1,5,1,5,1,5,1,5,1,5
20101220-R05-72XX.csv,1,1,9,160,5,427,1,160,1,1,1,5,427,29,1,209,37,1,15,1,23,1,1,1,1,11,11,11,1,1,209,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,19,21,25,29,31,47,31,23,29,9,1,11,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,37,1,1,1,1,160,1,160,1,160,1,427,1,427,1,369,4,4,1,209,1,375,1,375,1,375,1,375,1,1,365,1,1,365,1,1,172,1,1,11,1,17,1,17,1,17,1,17,1,17
20101220-R05-73XX.csv,1,1,48,27,5,29,1,27,1,1,1,5,29,226,1,7,13,1,9,1,173,1,1,1,1,39,7,40,1,1,7,1,1,1,5,1,4,1,1,17,1,1,1,1,1,1,1,80,88,131,131,131,142,146,154,173,226,48,1,50,38,1,40,40,1,38,1,40,40,1,31,1,31,1,31,1,13,13,1,1,1,1,27,1,27,1,27,1,29,1,29,1,33,4,4,1,7,1,35,1,35,1,35,1,35,1,1,45,1,1,45,1,1,44,1,1,7,1,9,1,9,1,9,1,9,1,9
20101221-R05-72XX.csv,252,8,1,1,1,1,271,1,5,226,252,1,1,1,271,1,1,260,1,55,1,57,4,5,226,1,1,1,16,260,1,55,252,178,1,8,1,8,226,1,226,226,226,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,252,252,252,252,1,252,1,251,1,178,1,259,1,260,1,1,1,8,1,263,1,263,1,263,1,271,1,5,260,1,5,260,1,5,260,1,260,66,1,63,1,62,1,62,1,62,1,62,1
20101221-R05-73XX.csv,1,1,5,53,5,209,1,53,1,1,1,5,209,7,1,235,11,1,9,1,7,1,1,1,1,5,7,5,1,1,235,1,1,1,5,1,4,1,1,40,1,1,1,1,1,1,1,5,7,5,7,9,9,15,15,7,7,5,1,5,5,1,5,5,1,5,1,5,5,1,5,1,5,1,5,1,5,11,1,1,1,1,53,1,53,1,53,1,209,1,209,1,235,4,4,1,235,1,235,1,235,1,235,1,235,1,1,233,1,1,233,1,1,92,1,1,7,1,9,1,9,1,9,1,9,1,9
20101222-R02-79XX.csv,1,1,43,9,5,37,1,9,1,1,1,5,37,13,1,11,455,1,33,1,13,1,1,1,1,17,21,15,1,1,11,1,1,1,5,1,6,1,1,5,1,1,1,1,1,1,1,7,7,9,7,7,15,17,13,13,13,43,1,43,13,1,15,15,1,17,1,17,17,1,13,1,15,1,13,1,9,455,1,1,1,1,9,1,9,1,9,1,37,1,37,1,43,4,4,1,11,1,51,1,51,1,51,1,51,1,1,43,1,1,43,1,1,69,1,1,23,1,39,1,37,1,39,1,37,1,35
20101222-R05-72XX.csv,251,8,1,1,1,1,260,1,5,226,251,1,1,1,260,1,1,271,1,55,1,57,4,5,226,1,1,1,16,271,1,55,251,178,1,8,1,8,226,1,226,226,226,251,251,251,251,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,251,251,251,251,1,251,1,251,1,178,1,259,1,260,1,1,1,8,1,261,1,261,1,261,1,260,1,5,270,1,5,271,1,5,271,1,271,65,1,62,1,62,1,62,1,62,1,62,1
20101222-R05-73XX.csv,1,1,15,9,5,15,1,5,1,1,1,5,15,9,1,9,33,1,799,1,9,1,1,1,1,9,17,7,1,1,9,1,1,1,5,1,6,1,1,5,1,1,1,1,1,1,1,5,5,11,11,11,13,13,13,9,9,15,1,11,7,1,7,7,1,7,1,9,11,1,15,1,29,1,27,1,39,33,1,1,1,1,5,1,5,1,9,1,15,1,15,1,15,4,4,1,9,1,15,1,15,1,15,1,15,1,1,15,1,1,15,1,1,37,1,1,17,1,649,1,794,1,796,1,799,1,764
20101223-R02-79XX.csv,55,7,1,1,1,1,55,1,5,55,55,1,1,1,55,1,1,55,1,322,1,291,4,5,55,1,1,1,12,55,1,322,55,17,1,7,1,7,55,1,55,55,55,55,55,55,55,1,1,1,1,1,1,1,1,1,1,1,12,1,1,12,1,1,25,1,25,1,1,7,1,9,1,4,1,15,1,1,55,55,55,55,1,55,1,55,1,17,1,55,1,55,1,1,1,7,1,55,1,55,1,55,1,55,1,5,55,1,5,55,1,5,55,1,55,63,1,312,1,312,1,314,1,322,1,320,1
20101223-R05-72XX.csv,1,1,43,21,5,23,1,21,1,1,1,5,23,173,1,7,13,1,9,1,210,1,1,1,1,32,5,33,1,1,7,1,1,1,5,1,4,1,1,15,1,1,1,1,1,1,1,77,83,124,124,124,135,135,147,210,173,43,1,43,33,1,33,33,1,33,1,33,33,1,28,1,28,1,28,1,12,13,1,1,1,1,21,1,21,1,21,1,23,1,23,1,27,4,4,1,7,1,29,1,29,1,29,1,29,1,1,37,1,1,37,1,1,59,1,1,5,1,9,1,9,1,9,1,9,1,9
20101223-R05-73XX.csv,57,7,1,1,1,1,57,1,5,57,57,1,1,1,57,1,1,57,1,291,1,321,3,5,57,1,1,1,14,57,1,291,57,20,1,7,1,7,57,1,57,57,57,57,57,57,57,1,1,1,1,1,1,1,1,1,1,1,14,1,1,14,1,1,25,1,25,1,1,6,1,9,1,3,1,15,1,1,57,57,57,57,1,57,1,57,1,20,1,57,1,57,1,1,1,7,1,57,1,57,1,57,1,57,1,5,57,1,5,57,1,5,57,1,57,63,1,313,1,321,1,319,1,313,1,313,1
20101224-R05-72XX.csv,4,3,1,1,1,1,4,1,1,4,4,1,1,1,4,1,1,4,1,4,1,3,4,1,4,1,1,1,3,4,1,4,4,3,1,3,1,3,4,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,4,1,4,1,1,4,1,4,1,4,1,4,1,1,4,4,4,4,1,4,1,4,1,3,1,4,1,4,1,1,1,3,1,4,1,4,1,4,1,4,1,1,4,1,1,4,1,1,4,1,4,4,1,4,1,4,1,4,1,4,1,4,1
20101224-R05-73XX.csv,5,7,1,1,1,1,5,1,51,5,5,1,1,1,5,1,1,5,1,5,1,5,1,51,5,1,1,1,5,5,1,5,5,4,1,4,1,7,5,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,1,5,1,1,4,1,5,1,1,1,1,1,1,5,5,5,5,1,5,1,5,1,4,1,5,1,5,1,1,1,51,1,5,1,5,1,5,1,5,1,51,5,1,45,5,1,45,5,1,5,5,1,5,1,5,1,5,1,5,1,5,1
20101225-R05-72XX.csv,335,8,1,1,1,1,226,1,5,370,333,1,1,1,226,1,1,226,1,55,1,57,4,5,370,1,1,1,16,226,1,55,327,150,1,8,1,8,331,1,337,370,370,345,345,345,345,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,335,335,333,327,1,325,1,321,1,150,1,227,1,227,1,1,1,8,1,226,1,226,1,226,1,226,1,5,226,1,5,226,1,5,226,1,226,65,1,62,1,62,1,62,1,62,1,62,1
20101225-R05-73XX.csv,1,1,106,11,5,11,1,13,1,1,1,5,11,39,1,5,17,1,9,1,32,1,1,1,1,384,25,331,1,1,5,1,1,1,5,1,4,1,1,13,1,1,1,1,1,1,1,33,33,35,39,41,36,38,40,32,39,106,1,117,319,1,327,331,1,343,1,384,346,1,89,1,91,1,89,1,39,17,1,1,1,1,13,1,13,1,11,1,11,1,11,1,11,4,4,1,5,1,11,1,11,1,11,1,11,1,1,11,1,1,11,1,1,11,1,1,25,1,11,1,9,1,9,1,9,1,9
20101226-R02-79XX.csv,1,1,19,32,79,11,1,32,1,1,1,79,11,7,1,7,21,1,17,1,5,1,1,1,1,25,606,25,1,1,7,1,1,1,80,1,4,1,1,56,1,1,1,1,1,1,1,21,21,11,13,13,7,9,13,5,7,19,1,25,23,1,27,25,1,25,1,25,25,1,23,1,19,1,19,1,11,21,1,1,1,1,32,1,32,1,32,1,11,1,11,1,11,6,4,1,7,1,11,1,11,1,11,1,11,1,1,11,1,1,11,1,1,29,1,1,606,1,17,1,17,1,17,1,17,1,17
20101226-R05-72XX.csv,1,1,166,11,5,11,1,11,1,1,1,5,11,40,1,5,15,1,7,1,33,1,1,1,1,331,25,405,1,1,5,1,1,1,5,1,4,1,1,13,1,1,1,1,1,1,1,34,34,36,40,42,37,39,41,33,40,166,1,179,379,1,393,405,1,363,1,332,304,1,74,1,74,1,74,1,36,15,1,1,1,1,11,1,11,1,11,1,11,1,11,1,11,4,4,1,5,1,11,1,11,1,11,1,11,1,1,11,1,1,11,1,1,11,1,1,25,1,7,1,7,1,7,1,7,1,7
20101226-R05-73XX.csv,16,7,1,1,1,1,16,1,5,16,16,1,1,1,16,1,1,16,1,12,1,14,3,5,16,1,1,1,244,16,1,12,16,9,1,7,1,7,16,1,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1,236,1,1,244,1,1,160,1,154,1,1,9,1,15,1,3,1,4,1,1,16,16,16,16,1,16,1,16,1,9,1,16,1,16,1,1,1,7,1,16,1,16,1,16,1,16,1,5,16,1,5,16,1,5,16,1,16,14,1,14,1,14,1,14,1,14,1,14,1
20101227-R05-72XX.csv,251,8,1,1,1,1,260,1,5,226,251,1,1,1,260,1,1,271,1,55,1,57,4,5,226,1,1,1,16,271,1,55,251,178,1,8,1,8,226,1,226,226,226,251,251,251,251,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,251,251,251,251,1,251,1,251,1,178,1,259,1,260,1,1,1,8,1,261,1,261,1,261,1,260,1,5,270,1,5,271,1,5,271,1,271,65,1,62,1,62,1,62,1,62,1,62,1
20101227-R05-73XX.csv,1,1,5,53,5,209,1,53,1,1,1,5,209,7,1,235,11,1,9,1,7,1,1,1,1,5,7,5,1,1,235,1,1,1,5,1,4,1,1,40,1,1,1,1,1,1,1,5,7,5,7,9,9,15,15,7,7,5,1,5,5,1,5,5,1,5,1,5,5,1,5,1,5,1,5,1,5,11,1,1,1,1,53,1,53,1,53,1,209,1,209,1,235,4,4,1,235,1,235,1,235,1,235,1,235,1,1,233,1,1,233,1,1,92,1,1,7,1,9,1,9,1,9,1,9,1,9
20101228-R02-81XX.csv,55,7,1,1,1,1,55,1,5,55,55,1,1,1,55,1,1,55,1,322,1,291,4,5,55,1,1,1,12,55,1,322,55,17,1,7,1,7,55,1,55,55,55,55,55,55,55,1,1,1,1,1,1,1,1,1,1,1,12,1,1,12,1,1,25,1,25,1,1,7,1,9,1,4,1,15,1,1,55,55,55,55,1,55,1,55,1,17,1,55,1,55,1,1,1,7,1,55,1,55,1,55,1,55,1,5,55,1,5,55,1,5,55,1,55,63,1,312,1,312,1,314,1,322,1,320,1
20101228-R05-72XX.csv,353,8,1,1,1,1,252,1,5,327,355,1,1,1,252,1,1,251,1,55,1,57,4,5,327,1,1,1,16,251,1,55,363,175,1,8,1,8,325,1,325,327,327,353,353,353,353,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,353,353,355,363,1,361,1,348,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1
20101228-R05-73XX.csv,175,7,1,1,1,1,178,1,4,150,175,1,1,1,178,1,1,178,1,17,1,20,3,4,150,1,1,1,9,178,1,17,175,179,1,7,1,7,150,1,150,150,150,175,175,175,175,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,22,1,22,1,1,5,1,10,1,3,1,11,1,1,175,175,175,175,1,175,1,175,1,179,1,179,1,179,1,1,1,7,1,178,1,178,1,178,1,178,1,4,178,1,4,178,1,4,178,1,178,22,1,20,1,20,1,20,1,20,1,20,1
20120121-R06-81XX.csv,1,1,5,10,315,5,1,10,1,1,1,315,5,5,1,5,5,1,5,1,5,1,1,1,1,5,80,5,1,1,5,1,1,1,321,1,4,1,1,14,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,1,5,1,5,5,1,5,1,5,1,5,1,5,5,1,1,1,1,10,1,10,1,10,1,5,1,5,1,5,20,4,1,5,1,5,1,5,1,5,1,5,1,1,5,1,1,5,1,1,5,1,1,83,1,5,1,5,1,5,1,5,1,5
20120121-R07-75XX.csv,8,7,1,1,1,1,8,1,4,8,8,1,1,1,8,1,1,8,1,7,1,7,3,4,8,1,1,1,7,8,1,7,8,7,1,214,1,7,8,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,7,1,7,1,1,5,1,7,1,3,1,4,1,1,8,8,8,8,1,8,1,8,1,7,1,8,1,8,1,1,1,7,1,8,1,8,1,8,1,8,1,4,8,1,4,8,1,4,8,1,8,7,1,7,1,7,1,7,1,7,1,7,1
20120121-R07-77XX.csv,1,1,4,4,4,4,1,4,1,1,1,4,4,4,1,4,6,1,6,1,4,1,1,1,1,4,4,4,1,1,4,1,1,1,4,1,236,1,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,1,4,4,1,4,1,4,1,4,1,4,6,1,1,1,1,4,1,4,1,4,1,4,1,4,1,4,4,21,1,4,1,4,1,4,1,4,1,4,1,1,4,1,1,4,1,1,6,1,1,4,1,6,1,6,1,6,1,6,1,6
20120121-R08-76XX.csv,8,355,1,1,1,1,8,1,7,8,8,1,1,1,8,1,1,8,1,7,1,7,3,7,8,1,1,1,7,8,1,7,8,7,1,7,1,356,8,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,7,1,7,1,1,6,1,7,1,3,1,3,1,1,8,8,8,8,1,8,1,8,1,7,1,8,1,8,1,1,1,10,1,8,1,8,1,8,1,8,1,7,8,1,7,8,1,7,8,1,8,7,1,7,1,7,1,7,1,7,1,7,1
20120122-R05-72XX.csv,325,8,1,1,1,1,226,1,5,331,325,1,1,1,226,1,1,226,1,55,1,57,4,5,331,1,1,1,16,226,1,55,325,150,1,8,1,8,373,1,356,331,331,331,331,331,331,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,325,325,325,325,1,323,1,321,1,150,1,227,1,227,1,1,1,8,1,226,1,226,1,226,1,226,1,5,226,1,5,226,1,5,226,1,226,65,1,62,1,62,1,62,1,62,1,62,1
20120122-R05-73XX.csv,1,1,13,163,14,67,1,167,1,1,1,14,67,17,1,40,5,1,5,1,15,1,1,1,1,13,56,13,1,1,40,1,1,1,14,1,4,1,1,565,1,1,1,1,1,1,1,27,31,17,17,19,17,19,21,15,17,13,1,13,9,1,13,13,1,15,1,13,13,1,9,1,9,1,9,1,5,5,1,1,1,1,167,1,167,1,163,1,67,1,67,1,67,4,4,1,40,1,67,1,67,1,67,1,67,1,1,67,1,1,67,1,1,67,1,1,58,1,5,1,5,1,5,1,5,1,5
20120123-R05-72XX.csv,327,8,1,1,1,1,226,1,5,337,325,1,1,1,226,1,1,226,1,55,1,57,4,5,337,1,1,1,16,226,1,55,325,150,1,8,1,8,356,1,368,337,337,337,337,337,337,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,327,327,325,325,1,323,1,321,1,150,1,227,1,227,1,1,1,8,1,226,1,226,1,226,1,226,1,5,226,1,5,226,1,5,226,1,226,65,1,62,1,62,1,62,1,62,1,62,1
20120124-R05-72XX.csv,335,8,1,1,1,1,226,1,5,370,333,1,1,1,226,1,1,226,1,55,1,57,4,5,370,1,1,1,16,226,1,55,327,150,1,8,1,8,331,1,337,370,370,345,345,345,345,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,335,335,333,327,1,325,1,321,1,150,1,227,1,227,1,1,1,8,1,226,1,226,1,226,1,226,1,5,226,1,5,226,1,5,226,1,226,65,1,62,1,62,1,62,1,62,1,62,1
20120125-R05-72XX.csv,335,8,1,1,1,1,226,1,5,370,333,1,1,1,226,1,1,226,1,55,1,57,4,5,370,1,1,1,16,226,1,55,327,150,1,8,1,8,331,1,337,370,370,345,345,345,345,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,335,335,333,327,1,325,1,321,1,150,1,227,1,227,1,1,1,8,1,226,1,226,1,226,1,226,1,5,226,1,5,226,1,5,226,1,226,65,1,62,1,62,1,62,1,62,1,62,1
20120126-R05-72XX.csv,361,8,1,1,1,1,252,1,5,345,359,1,1,1,252,1,1,251,1,55,1,57,4,5,345,1,1,1,16,251,1,55,353,175,1,8,1,8,331,1,337,345,345,371,371,371,371,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,361,361,359,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1
20120127-R05-72XX.csv,362,8,1,1,1,1,252,1,5,345,360,1,1,1,252,1,1,251,1,55,1,57,4,5,345,1,1,1,16,251,1,55,353,175,1,8,1,8,331,1,337,345,345,371,372,372,371,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,362,362,360,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1
20120128-R05-72XX.csv,362,8,1,1,1,1,252,1,5,345,360,1,1,1,252,1,1,251,1,55,1,57,4,5,345,1,1,1,16,251,1,55,353,175,1,8,1,8,331,1,337,345,345,371,372,372,371,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,362,362,360,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1
